date,CA_1_HOBBIES,CA_1_HOUSEHOLD,CA_1_FOODS,CA_2_HOBBIES,CA_2_HOUSEHOLD,CA_2_FOODS,CA_3_HOBBIES,CA_3_HOUSEHOLD,CA_3_FOODS,CA_4_HOBBIES,CA_4_HOUSEHOLD,CA_4_FOODS,TX_1_HOBBIES,TX_1_HOUSEHOLD,TX_1_FOODS,TX_2_HOBBIES,TX_2_HOUSEHOLD,TX_2_FOODS,TX_3_HOBBIES,TX_3_HOUSEHOLD,TX_3_FOODS,WI_1_HOBBIES,WI_1_HOUSEHOLD,WI_1_FOODS,WI_2_HOBBIES,WI_2_HOUSEHOLD,WI_2_FOODS,WI_3_HOBBIES,WI_3_HOUSEHOLD,WI_3_FOODS
2012-07-07,1528.8200000000008,3344.810000000001,8702.499999999985,1295.3800000000017,4287.649999999997,4732.039999999999,1426.6200000000013,4756.229999999996,12489.28999999998,902.5800000000005,1286.5400000000027,3713.5000000000064,918.2900000000002,2636.7999999999975,6814.949999999994,1487.550000000001,3383.159999999997,9366.089999999982,936.4200000000011,2266.9300000000026,6428.8299999999845,1164.5900000000006,2181.5800000000045,2753.240000000002,726.4800000000004,2387.2000000000016,6673.299999999999,1204.6200000000008,2990.1699999999996,7998.289999999986
2012-07-08,1498.5300000000018,3738.949999999998,9739.849999999995,1258.520000000001,4172.370000000002,4725.050000000004,1732.4100000000014,5650.469999999998,13430.659999999982,855.2600000000004,1591.5300000000032,4239.420000000007,930.5700000000006,2796.4300000000007,5341.079999999999,1535.3800000000017,3408.770000000002,8296.139999999989,1135.6500000000008,2510.410000000001,6333.709999999998,1189.290000000001,2089.3100000000036,2561.540000000002,518.3500000000004,1982.9500000000032,8444.509999999982,799.7200000000007,2783.1200000000017,9450.179999999977
2012-07-09,1122.1200000000006,2736.860000000001,8191.4499999999825,972.6700000000001,2977.8000000000006,3849.320000000006,1463.8700000000015,4647.539999999999,11007.949999999986,898.6400000000002,1401.5000000000025,3953.5200000000063,655.7800000000003,2182.210000000004,5034.449999999998,1051.160000000001,2185.3200000000024,6960.2199999999975,920.1300000000002,1838.5000000000023,5492.459999999997,801.0200000000002,1508.6800000000032,2288.8900000000035,680.07,1805.780000000002,7971.439999999987,904.9000000000005,2285.9300000000035,8642.09999999999
2012-07-10,978.2700000000003,2356.1000000000035,7228.719999999991,861.8800000000005,2808.7300000000023,3868.490000000004,1162.5300000000004,4368.060000000002,10978.779999999984,553.23,1290.4600000000025,3782.6600000000035,715.6500000000002,1856.670000000003,4013.450000000002,1063.8100000000009,2570.1600000000017,6268.739999999998,808.4000000000004,1904.6700000000021,5031.199999999998,840.2300000000006,1696.9500000000028,2431.6600000000017,609.0700000000006,1544.7500000000027,5144.770000000003,852.5,2449.230000000001,6585.189999999991
2012-07-11,1223.800000000001,2443.3300000000017,6457.659999999989,801.5000000000003,2548.3000000000015,3822.800000000005,1180.610000000001,3774.8699999999994,9320.869999999984,657.4100000000001,1351.8600000000029,3934.3300000000077,759.53,1916.620000000003,4948.029999999993,1419.1600000000008,2430.7000000000016,6540.859999999985,1027.6100000000006,1831.1700000000028,4589.620000000001,845.4100000000004,1485.2600000000036,2206.7500000000014,493.8700000000001,2118.050000000003,7409.869999999988,874.8800000000002,2333.870000000004,7351.929999999996
2012-07-12,1500.0900000000006,2248.2900000000027,6643.059999999995,857.0300000000005,3051.359999999999,4271.290000000007,1173.1200000000008,4228.949999999998,8932.419999999984,656.9200000000003,1087.6900000000016,3372.080000000004,620.2099999999999,2043.020000000002,4935.550000000004,1111.0200000000004,2182.4300000000035,6001.279999999994,753.1600000000005,1707.990000000002,5041.739999999997,855.9700000000005,1722.1000000000035,1909.1100000000008,617.3100000000002,1821.0000000000018,7583.319999999983,959.5200000000004,2263.9000000000037,8204.369999999988
2012-07-13,1640.2800000000013,3034.07,7982.049999999986,1292.680000000001,3314.089999999998,4819.099999999996,1525.4200000000017,4374.3499999999985,9129.939999999977,820.8700000000006,1383.1200000000028,3635.800000000008,690.3700000000003,2343.120000000002,5678.279999999995,1410.6900000000016,2662.669999999999,7366.339999999987,1044.0400000000009,2249.820000000001,6008.4799999999905,1134.7800000000004,1908.960000000003,2376.7700000000023,715.6300000000002,2307.400000000002,5645.469999999995,1104.3400000000013,2634.760000000001,7204.219999999988
2012-07-14,1662.1500000000017,3420.4999999999995,8874.579999999974,1170.2900000000009,4888.489999999997,5622.459999999995,1674.8500000000004,5380.609999999993,10983.28999999999,730.6200000000006,1488.4100000000026,3983.1600000000053,1012.9900000000005,2728.660000000001,5782.119999999994,1860.0800000000008,3890.76,8256.669999999984,1423.2300000000002,2602.5800000000004,5717.069999999996,1183.7500000000002,2628.680000000004,2803.4800000000023,804.3900000000004,2482.610000000002,8357.129999999985,1074.1700000000005,2789.6499999999987,9060.79999999998
2012-07-15,1268.4100000000003,3601.949999999997,9420.629999999977,1431.1400000000017,4665.150000000004,5226.729999999998,1559.3300000000013,5324.349999999993,11843.819999999983,958.6000000000006,1581.170000000003,3972.690000000006,869.7500000000005,2786.76,7625.189999999984,1527.2500000000011,3738.639999999998,9404.719999999987,1276.2700000000011,2488.6200000000044,6612.089999999991,1035.0400000000004,1911.8100000000027,2216.4100000000008,692.0500000000003,2160.6400000000026,9381.049999999985,986.0100000000008,3242.2599999999998,9845.029999999986
2012-07-16,1342.5500000000006,2640.510000000004,6316.419999999993,979.5300000000004,2661.5100000000025,3806.1500000000033,1539.2300000000014,4581.3,9469.09999999998,765.7900000000001,1287.350000000002,3344.9900000000043,847.4100000000009,1925.490000000003,4665.480000000001,1457.5100000000004,2587.210000000002,6525.0199999999895,870.8800000000005,2012.6700000000037,4984.190000000005,809.7000000000005,1526.6100000000024,2023.7800000000022,552.8100000000002,1821.5700000000031,6320.999999999992,901.5100000000006,2568.300000000002,6903.819999999984
2012-07-17,1435.9200000000008,2162.5900000000033,6039.159999999992,805.1400000000004,2942.9900000000002,4110.5900000000065,1282.1200000000013,4152.730000000001,8795.349999999982,748.1100000000001,1193.480000000002,3155.7700000000054,856.9200000000005,1858.1000000000029,4332.590000000005,1092.210000000001,2092.5000000000027,5357.629999999998,849.4400000000004,1778.1800000000032,4435.399999999998,750.23,1444.640000000003,2335.2700000000013,506.48000000000025,1702.440000000003,5543.889999999995,816.0000000000005,2146.230000000002,6451.739999999988
2012-07-18,1245.210000000001,2165.020000000005,5702.649999999999,797.3700000000006,2707.070000000001,3864.2100000000078,1394.050000000001,3740.079999999999,8259.449999999984,942.9600000000005,1170.680000000002,2813.260000000004,484.36000000000007,1737.340000000003,3767.1200000000026,1169.5400000000013,2467.2999999999997,5282.069999999996,961.6500000000008,2070.330000000003,4124.800000000005,894.0900000000004,1550.170000000003,2263.840000000002,515.6,1708.3700000000028,4365.020000000001,1093.9400000000007,1989.0700000000027,5241.839999999995
2012-07-19,1102.2100000000005,2369.9800000000046,6150.719999999994,936.4000000000005,2808.9300000000007,4219.730000000003,1542.4800000000007,4006.909999999998,8856.449999999984,888.6200000000005,1512.0600000000027,3238.7200000000025,666.7600000000002,1764.0000000000032,4103.210000000005,1140.3500000000006,2559.4100000000026,6564.109999999995,721.1500000000003,2273.650000000002,4282.460000000004,939.5200000000004,1659.3000000000018,2058.970000000003,604.41,2128.3300000000013,4391.750000000004,877.7800000000007,2067.8200000000043,5061.3499999999985
2012-07-20,1462.2600000000007,2685.9500000000053,7812.149999999985,1029.520000000001,3101.759999999995,4599.630000000002,2024.8400000000013,4276.2,9407.129999999988,872.2599999999998,1322.2800000000025,3809.4200000000046,762.7400000000005,2186.26,4508.120000000003,1720.2400000000011,2968.5800000000017,7222.399999999983,1089.510000000001,2290.590000000002,5218.5699999999915,1420.6800000000012,1648.5900000000033,2618.580000000004,667.7900000000002,2515.0900000000015,4589.239999999999,1205.7900000000006,2829.7300000000027,5969.11999999999
2012-07-21,1528.9100000000012,3402.19,8751.53999999998,1130.4600000000007,4293.189999999994,5264.26,1472.1600000000012,5115.279999999993,10426.959999999981,862.7900000000005,1476.9800000000023,4001.8900000000076,861.6600000000009,2438.1200000000026,5395.749999999985,1564.3200000000015,3526.7899999999954,7940.0699999999915,1258.7300000000005,2328.3600000000033,5458.989999999994,1450.1600000000012,2440.220000000004,2623.5200000000023,842.8900000000002,2454.570000000004,5090.799999999992,1208.8900000000008,3133.36,6753.799999999987
2012-07-22,1822.7700000000018,4005.089999999999,9445.069999999974,1120.0300000000009,4709.649999999995,5303.369999999997,1550.260000000001,5343.849999999996,11756.359999999984,838.9200000000003,1556.1100000000029,4194.170000000007,1262.1500000000005,2974.940000000001,5581.099999999996,1743.1300000000017,3292.4599999999964,8066.299999999987,1513.1700000000012,2449.650000000003,5812.599999999995,1152.3400000000006,1974.4300000000035,2278.930000000004,549.35,2166.4500000000035,4710.059999999999,893.7200000000005,2623.5000000000005,6726.769999999995
2012-07-23,1234.2500000000005,2747.9600000000023,6281.709999999989,1174.6400000000012,2831.6300000000047,3731.7400000000052,1187.0300000000007,4506.87,9560.889999999974,956.8100000000004,1236.8200000000018,3474.8200000000056,665.8500000000004,1713.370000000003,4110.900000000006,1204.4000000000005,2510.86,5687.619999999995,1326.3800000000008,2071.090000000003,4612.930000000002,644.5700000000005,1326.7300000000023,1825.4500000000025,732.6400000000006,1755.1200000000035,4564.3,927.0400000000004,2393.750000000004,5425.979999999997
2012-07-24,1168.3899999999999,2456.5600000000018,5785.319999999997,810.0600000000006,3135.0400000000027,4045.200000000004,1465.5200000000007,4334.21,8703.789999999988,554.5100000000002,1278.6600000000021,2959.1400000000026,620.8600000000001,1656.8600000000029,3629.050000000005,1175.9900000000007,2330.7100000000005,6334.329999999995,963.5600000000005,1786.9300000000028,4386.460000000002,899.8400000000008,1918.2700000000045,2105.0000000000027,632.0999999999998,1880.690000000002,4289.730000000003,908.0800000000007,2021.4000000000037,5366.099999999995
2012-07-25,1038.4800000000005,2503.100000000002,5522.609999999999,647.9800000000002,2519.200000000002,3890.130000000008,1027.0700000000002,4023.88,8771.469999999994,627.87,1163.820000000001,3275.080000000004,608.2600000000002,1732.9000000000024,3622.4400000000014,1231.0200000000004,2489.040000000002,5780.629999999998,851.3400000000005,1832.200000000003,3905.7900000000063,769.3500000000003,1532.4800000000032,2045.920000000003,437.38,1803.050000000003,4321.850000000002,863.8100000000001,1813.0300000000027,4857.02
2012-07-26,1373.1900000000005,2709.37,6046.799999999986,704.6800000000002,2721.2400000000016,3912.5600000000077,1194.4100000000008,4045.3500000000004,7619.649999999994,691.58,1254.5400000000016,3287.9600000000064,495.8700000000002,1839.7400000000027,3901.3300000000045,1085.840000000001,2427.0000000000027,5347.109999999995,797.4300000000001,1778.1300000000026,4498.930000000003,907.6100000000002,1736.3400000000029,1928.8700000000022,437.1700000000002,1829.6600000000026,3968.8600000000065,966.7400000000005,2225.6600000000035,4784.51
2012-07-27,1323.760000000001,2656.720000000002,6643.479999999995,878.3500000000008,3362.0499999999997,4244.830000000005,1158.530000000001,4370.29,8984.879999999977,704.3600000000005,1135.8700000000017,3387.0000000000045,649.6300000000002,1717.450000000002,4116.240000000002,1483.000000000002,2521.2199999999993,6549.729999999986,860.9800000000006,1820.5700000000024,4920.600000000001,978.6400000000004,1994.0400000000054,2447.610000000002,803.7500000000003,2264.200000000003,4683.57,962.7700000000003,2471.32,5092.1699999999955
2012-07-28,1475.9400000000007,3171.8400000000024,6846.089999999994,1042.0800000000006,4299.85,4917.4400000000005,1394.6100000000015,4935.259999999998,9454.049999999983,702.8300000000003,1202.430000000002,3623.4400000000087,670.0500000000006,2333.6000000000017,4685.75,1472.1700000000017,3673.860000000001,7544.369999999989,1082.5600000000006,2619.330000000001,5186.429999999996,1359.350000000001,2106.8900000000035,2299.8700000000017,689.6500000000001,2174.4800000000023,4213.530000000003,1018.0200000000008,2644.220000000001,5784.110000000002
2012-07-29,1249.9600000000014,3160.67,7284.039999999989,936.2600000000004,4040.8499999999985,4929.620000000001,1349.9000000000005,5261.500000000002,10107.269999999982,673.3400000000003,1654.460000000004,3564.980000000003,1093.450000000001,2521.440000000001,5297.629999999995,1536.590000000001,3227.9199999999996,8145.389999999992,1089.8200000000006,2102.4100000000035,6219.129999999992,1075.3800000000008,1819.0700000000033,2018.9400000000023,637.4100000000003,2173.6000000000026,4077.5200000000063,1039.680000000001,2571.750000000004,6451.179999999988
2012-07-30,1523.0900000000006,2268.6200000000026,6059.829999999989,829.6800000000006,2975.5999999999976,3388.900000000003,1032.9700000000007,4165.970000000001,8263.339999999987,867.7700000000007,1317.4500000000032,3391.020000000004,535.5700000000002,1960.0200000000034,4168.640000000003,1158.870000000001,2285.010000000003,5339.1299999999965,877.8600000000006,1743.3900000000035,4491.6900000000005,941.4600000000002,1520.400000000003,2159.6900000000014,379.29,1844.6500000000037,3839.9000000000055,860.0400000000005,2545.27,4868.350000000004
2012-07-31,1102.74,2538.5500000000006,5958.6699999999955,813.4000000000005,2874.250000000002,3770.8500000000063,1213.7900000000013,4454.629999999999,8508.569999999982,630.3700000000002,1302.9800000000027,3495.9700000000066,489.3300000000001,1852.7600000000034,3681.090000000002,1353.5900000000004,2181.7100000000023,5682.540000000002,916.4800000000005,2331.9400000000023,4535.529999999997,1058.8400000000004,1796.5800000000052,2022.930000000001,667.5500000000002,2126.710000000002,3740.1900000000064,907.3700000000007,2447.4400000000014,4394.980000000006
2012-08-01,1332.6300000000006,2654.270000000001,6719.399999999989,902.5600000000009,2884.8800000000015,3843.9000000000055,1573.870000000001,4116.64,9417.369999999992,509.09000000000003,1408.940000000003,3222.6500000000033,662.7000000000003,2028.3600000000038,5072.360000000002,1335.5000000000018,3031.229999999998,6874.6299999999865,964.0800000000006,2109.280000000003,5179.4099999999935,849.3300000000002,1868.7800000000036,2232.53,879.9400000000003,4002.66,4980.819999999998,1372.6600000000012,3306.41,5214.399999999998
2012-08-02,1481.980000000001,2771.2399999999984,7414.419999999997,930.5200000000004,3161.5999999999967,3944.540000000006,1436.2400000000011,4808.849999999999,9921.399999999989,655.9100000000001,1211.5600000000013,3445.000000000007,640.3800000000003,2357.3900000000035,4183.480000000004,1329.0100000000011,2648.1700000000005,6470.719999999996,859.5600000000005,2429.21,4876.38,957.6300000000002,1639.4500000000023,2193.8400000000033,744.3300000000004,3056.540000000002,6832.639999999985,1080.8300000000002,2781.100000000002,7069.809999999997
2012-08-03,1411.8900000000015,2973.670000000001,8034.479999999979,1167.1100000000006,3538.4200000000005,4238.500000000004,1589.800000000001,4488.9,11606.629999999974,726.5300000000004,1468.7700000000032,3866.160000000006,825.6100000000004,2437.950000000003,5304.900000000004,1477.5500000000009,2942.229999999999,7369.219999999999,1169.4100000000008,2748.5099999999998,5955.949999999993,1129.0500000000013,1824.9200000000044,2427.9600000000028,821.4700000000004,3204.1600000000003,8013.939999999984,1147.0100000000011,3576.419999999999,7899.089999999988
2012-08-04,1943.4500000000019,3401.6200000000003,9134.579999999985,1267.6900000000014,4576.229999999997,5276.319999999996,1667.4800000000005,5503.329999999996,11523.019999999982,870.3400000000003,1587.7600000000036,3862.680000000006,676.1900000000005,2966.68,5733.8600000000015,1695.320000000001,3185.7600000000034,8213.21999999999,1360.8000000000009,2952.950000000002,6628.559999999992,1014.3300000000004,2279.720000000004,2318.8900000000017,632.6000000000003,3485.4899999999993,6075.329999999993,884.1900000000005,3143.5100000000007,6963.199999999998
2012-08-05,1654.9900000000016,4206.519999999999,10469.159999999987,1116.9000000000005,4508.220000000003,5109.380000000001,1458.170000000001,5880.780000000002,13060.439999999982,874.8400000000004,1598.930000000004,3921.230000000004,869.8100000000006,2773.610000000001,5933.5499999999965,1539.9100000000012,3405.2899999999986,8840.849999999988,1569.4900000000011,3165.7099999999987,6473.929999999988,1060.6500000000008,1857.0100000000045,2189.6900000000014,549.4500000000003,2902.3700000000003,7757.469999999981,1139.010000000001,3112.050000000001,8535.659999999976
2012-08-06,1126.3700000000001,2849.590000000002,8157.299999999983,913.2200000000003,3245.2599999999984,4084.8300000000054,1183.5500000000006,4995.83,10709.359999999982,757.5000000000005,1480.9700000000023,3947.7600000000084,741.8600000000002,2330.630000000001,5368.289999999996,1205.6100000000008,3007.1400000000017,7561.409999999989,828.5500000000008,2311.930000000004,5831.089999999994,760.2400000000005,1533.7800000000032,1891.5800000000027,581.1100000000001,2202.5300000000034,7839.109999999995,778.5500000000005,2546.710000000001,7354.8199999999915
2012-08-07,1338.170000000001,2555.480000000005,7078.559999999986,874.2100000000005,2605.5300000000007,3705.4600000000055,1292.3100000000009,4913.480000000004,10032.849999999984,608.8900000000002,1303.5800000000029,3773.170000000005,718.3700000000003,2120.7400000000034,4990.570000000002,1127.310000000001,2338.190000000004,6500.689999999987,995.7700000000004,2163.4600000000037,5605.479999999999,592.9400000000004,1585.020000000003,1981.4800000000007,534.3400000000005,2090.0700000000033,5398.959999999997,730.6100000000004,2521.700000000003,5099.169999999997
2012-08-08,1152.380000000001,2391.6300000000024,7356.119999999992,814.3100000000002,2705.3399999999997,3975.240000000007,1209.9400000000005,4031.149999999997,10180.559999999998,663.1400000000002,1324.860000000003,3351.2800000000047,595.4300000000003,2197.8800000000037,4070.8400000000033,1099.150000000001,2407.920000000002,5629.209999999998,837.4300000000005,1743.1700000000023,4464.190000000005,746.0900000000003,1505.0100000000034,1752.400000000001,594.1100000000001,2342.960000000002,6854.559999999995,820.0100000000003,2507.8000000000034,6867.220000000003
2012-08-09,1080.3700000000001,2278.7600000000048,7192.289999999989,890.9700000000008,2818.660000000002,4340.220000000001,1117.3600000000008,4523.439999999997,10985.11999999998,529.1800000000002,1189.2600000000023,3459.4200000000055,558.3200000000003,1967.0000000000018,5007.919999999997,1091.6200000000006,2300.5900000000024,6452.4799999999905,853.3600000000004,1892.000000000003,5780.039999999994,865.5600000000004,1519.2200000000034,2086.8600000000015,538.92,2274.300000000002,7349.819999999988,750.9300000000003,2713.68,7381.379999999988
2012-08-10,1243.590000000001,2899.29,8283.649999999987,832.0600000000004,3596.8799999999997,4902.070000000002,1218.800000000001,4860.0499999999965,11208.519999999982,831.6800000000005,1363.850000000004,4007.580000000006,751.9700000000004,2463.180000000002,4362.260000000006,1336.060000000001,2871.1600000000017,6774.319999999993,778.2300000000006,2294.120000000003,4775.409999999999,1130.9500000000003,2173.2000000000035,2154.570000000003,647.9700000000005,3069.3499999999967,5963.149999999994,1182.4500000000005,3119.7700000000023,6100.099999999996
2012-08-11,1650.1400000000008,3612.6600000000017,10057.889999999996,1205.3900000000015,5068.459999999996,5877.430000000002,1183.7000000000012,5772.460000000001,12834.39999999998,759.9800000000004,1611.250000000003,3600.830000000006,889.6600000000007,2718.85,6021.739999999996,1295.7700000000013,3727.789999999999,9167.019999999999,1262.2200000000007,2920.969999999999,6614.959999999995,1151.8300000000006,1930.960000000004,2350.3100000000045,547.2000000000003,2522.3200000000015,7523.229999999974,1072.0900000000006,3396.84,7313.759999999997
2012-08-12,1482.9800000000012,3662.579999999998,9472.17999999998,1242.8000000000015,4904.510000000001,5893.869999999997,1218.250000000001,6461.890000000003,12565.599999999977,758.8500000000007,1498.080000000003,4262.47,919.870000000001,3134.7599999999975,6984.639999999993,1458.7300000000014,3605.269999999999,9492.869999999986,1237.500000000001,2731.860000000002,7123.419999999997,939.9800000000002,1837.2600000000027,2120.8100000000013,603.4200000000003,2402.930000000001,9096.179999999986,846.3500000000001,3148.8600000000033,8753.519999999986
2012-08-13,1151.270000000001,2581.200000000003,6857.769999999988,943.9100000000005,3249.500000000002,4063.020000000004,1223.0400000000004,4927.889999999998,11192.409999999989,719.9500000000002,1500.5200000000032,3846.750000000006,538.6400000000002,2181.4700000000016,5606.02,1089.4700000000007,3294.6799999999985,7772.239999999979,908.0000000000003,2334.220000000001,6136.719999999996,937.9300000000002,1615.0000000000036,1778.4400000000012,478.14000000000004,2098.8500000000026,5628.569999999999,976.6300000000008,2999.610000000002,6009.639999999985
2012-08-14,1167.4600000000007,2696.430000000001,6629.649999999986,992.7500000000005,2775.6400000000012,3904.690000000006,1217.3700000000003,4976.9299999999985,10889.189999999979,629.4600000000002,1356.230000000003,3514.120000000003,570.3200000000002,1850.9100000000028,4343.610000000007,1059.8100000000006,2374.4500000000016,6413.7899999999845,801.7400000000008,2199.830000000002,4238.530000000005,905.7500000000003,1754.9400000000032,2145.370000000002,712.8600000000004,2227.030000000003,7791.51999999998,856.3300000000005,2222.8200000000033,6088.839999999989
2012-08-15,1200.5900000000006,2304.900000000003,6499.999999999991,799.4100000000005,2907.3900000000035,4335.800000000001,1443.7800000000009,4269.249999999999,10234.829999999978,709.2100000000005,1422.020000000003,3781.4500000000075,616.45,1992.4000000000037,5623.609999999995,1089.1300000000006,2529.550000000001,6896.9999999999945,1134.400000000001,2078.9000000000033,5142.839999999997,895.6400000000004,1737.0400000000031,2029.7299999999998,500.7100000000003,2316.290000000002,7840.779999999989,880.5500000000002,2658.3800000000006,7551.109999999993
2012-08-16,1256.5000000000011,2632.0000000000005,6832.3099999999795,875.1400000000001,3110.3400000000006,4463.4000000000015,1486.0000000000002,4133.03,10009.99999999998,768.6000000000001,1387.4700000000037,3338.050000000008,792.9500000000004,2428.2700000000013,4793.970000000003,1439.8800000000008,2959.2899999999986,7027.799999999987,969.3500000000003,1889.0100000000027,4377.530000000003,1089.2400000000002,1718.8700000000033,2350.140000000003,534.7800000000002,2366.8500000000026,6166.419999999999,831.0200000000009,2655.940000000003,6172.549999999997
2012-08-17,1356.190000000001,2782.159999999999,7870.799999999991,1146.2700000000007,4003.299999999998,5129.3600000000015,1352.740000000001,3991.589999999996,9650.96999999999,792.4400000000003,1518.8700000000035,3634.9400000000037,706.4700000000007,2117.4900000000025,4703.2000000000035,1254.4100000000014,3214.620000000001,6985.689999999994,1060.3000000000004,2556.080000000002,5254.860000000001,1249.5400000000009,2075.960000000004,2443.9200000000014,690.1200000000003,2688.1199999999985,5092.29,1010.8000000000005,3158.580000000002,5581.319999999992
2012-08-18,1780.5200000000011,3870.46,10938.109999999984,1194.2300000000007,4666.559999999998,5870.209999999998,1348.7300000000005,6282.659999999998,12261.069999999989,784.9000000000005,1615.3800000000022,4120.650000000004,789.1900000000003,2603.72,5128.0699999999915,1618.3200000000015,3269.769999999999,7665.809999999996,1286.8400000000006,2771.220000000002,5447.109999999998,1163.6300000000006,2149.7900000000027,2785.490000000003,457.97000000000025,2733.6899999999982,5643.890000000005,1058.9700000000005,3350.559999999998,6970.719999999987
2012-08-19,1615.7200000000014,4222.270000000002,11106.769999999984,1114.8100000000006,5078.799999999995,6243.549999999993,1832.380000000002,6679.109999999994,13185.929999999984,722.9400000000003,2099.0500000000043,4564.3000000000075,1061.3100000000009,3117.459999999998,5838.489999999996,2071.420000000003,3915.029999999998,7952.989999999993,1525.2500000000007,3161.8699999999976,6739.65999999999,1078.1900000000003,1917.6500000000042,2612.890000000003,750.5700000000003,2466.1900000000005,5490.260000000005,998.760000000001,3240.07,6191.029999999994
2012-08-20,1252.250000000001,3106.2200000000016,7313.57999999999,796.2600000000008,2930.9700000000007,4589.610000000003,1315.880000000001,5263.269999999999,10053.639999999974,781.3000000000001,1423.1100000000029,3496.3500000000017,603.8600000000001,2311.6600000000026,4373.840000000006,1230.8100000000018,2928.360000000001,6367.739999999991,993.3900000000003,2499.4300000000017,4724.9500000000035,616.3700000000001,1531.160000000003,1891.4200000000021,586.05,2100.3700000000035,4631.040000000002,922.3300000000005,2488.6100000000038,5289.8799999999965
2012-08-21,1062.4200000000008,2578.8200000000024,6375.519999999984,788.6000000000003,3027.9199999999983,4088.4700000000034,1131.8600000000006,4633.589999999999,9064.93999999998,611.5100000000003,1406.9400000000028,3494.8900000000053,582.5400000000003,2158.8900000000012,4122.260000000006,996.9800000000007,2697.3900000000026,5757.109999999997,1057.230000000001,2084.820000000003,3645.590000000003,691.44,1753.630000000004,2140.230000000002,567.6600000000003,2249.750000000002,4401.310000000002,760.5100000000003,2365.070000000004,4699.620000000006
2012-08-22,1140.390000000001,2214.7000000000044,5693.899999999996,797.9100000000003,3168.85,4054.550000000006,1589.0400000000013,4451.7699999999995,8378.199999999984,811.3200000000002,1425.870000000004,3379.480000000005,785.2400000000006,2279.5200000000013,4143.870000000007,1208.7800000000007,2797.9800000000014,5285.120000000001,1019.7100000000004,1995.4200000000037,3814.0700000000065,769.3300000000006,1660.8800000000028,2020.4000000000015,631.4600000000002,2023.020000000004,4448.259999999999,779.1400000000007,2234.9900000000043,4404.850000000004
2012-08-23,1423.0000000000007,2408.5200000000023,5448.18999999999,615.7300000000002,2779.570000000002,4116.710000000003,1046.310000000001,4286.89,7756.329999999977,571.6800000000002,1258.6100000000024,2974.710000000003,711.3300000000003,1916.2000000000025,3905.0500000000047,1103.6200000000008,2730.55,5679.979999999989,676.6600000000003,2232.670000000002,3678.100000000005,970.7900000000001,1606.820000000004,2135.4700000000016,554.0000000000002,1961.0100000000032,4531.7400000000025,889.9100000000003,2443.1700000000005,4374.660000000005
2012-08-24,1331.480000000001,2789.4800000000014,6456.8599999999915,1038.3300000000008,3328.400000000002,5053.879999999995,1442.770000000001,4966.5,8948.099999999977,630.9300000000002,1382.3100000000031,3639.9400000000046,614.5300000000002,2335.6299999999997,4053.170000000005,1728.4900000000018,3270.220000000003,6726.669999999993,993.3700000000007,2462.09,4479.710000000002,1088.5500000000009,1807.5600000000043,2487.1500000000033,600.78,2497.7300000000023,4370.080000000005,1001.8800000000009,2795.2999999999993,5437.379999999996
2012-08-25,1595.6500000000015,3567.150000000003,9028.39999999999,1152.500000000001,4531.599999999992,5933.429999999998,1618.7100000000019,5983.799999999996,10183.11999999999,968.8000000000003,1550.3300000000033,4051.620000000004,1031.1700000000008,3015.369999999997,5405.809999999991,1569.6400000000012,4165.939999999998,7942.419999999987,1228.8900000000008,3472.330000000001,5285.400000000003,1042.0,2312.640000000002,2542.480000000002,779.7600000000004,2876.7999999999993,5487.579999999994,950.9000000000008,3342.669999999998,5934.069999999994
2012-08-26,1552.5600000000004,4199.999999999998,9489.059999999987,1257.3600000000013,4561.659999999999,5511.84,1641.860000000001,6407.589999999998,12085.73999999996,656.84,1990.2400000000052,4251.140000000007,771.8900000000003,3195.1300000000006,6322.819999999987,1480.9100000000012,4407.08,8097.899999999997,1434.330000000001,3266.159999999999,6644.649999999998,1232.0000000000007,2381.4500000000025,2749.4200000000023,642.6100000000005,2949.930000000005,5203.839999999998,1015.8800000000007,3202.480000000001,5757.4099999999935
2012-08-27,1094.4700000000007,2434.090000000002,6256.239999999989,972.8600000000005,2959.719999999998,3629.600000000002,1160.5200000000002,5229.909999999995,9429.619999999975,728.6300000000006,1296.9100000000021,3566.4200000000064,672.3500000000001,2295.170000000002,4315.950000000004,1308.0800000000015,3442.6300000000024,6797.049999999994,990.0700000000007,2528.4800000000023,4660.1500000000015,821.2600000000001,1761.6900000000041,1998.9300000000017,610.2800000000001,2530.390000000002,4186.780000000005,825.4200000000004,2798.040000000001,4400.990000000003
2012-08-28,1094.6700000000005,2165.7400000000043,5765.409999999994,622.2500000000002,2751.9699999999993,3401.100000000002,1115.6000000000008,4463.219999999993,8230.539999999988,619.6400000000003,1278.280000000002,3292.830000000004,595.0200000000003,2164.3900000000026,4069.4400000000023,1152.060000000001,2820.8900000000012,5644.729999999997,909.6400000000006,2000.970000000004,3934.990000000006,1081.3900000000003,1751.7800000000036,2226.250000000002,700.7900000000002,2579.350000000002,3909.710000000004,885.2500000000007,2669.700000000003,4275.240000000002
